iso_time,unix_time,temp_C
2026-01-16T12:42:46.360,1768534966,75.45
2026-01-16T12:42:46.896,1768534966,74.9
2026-01-16T12:42:47.400,1768534967,74.35
2026-01-16T12:42:47.908,1768534967,74.9
2026-01-16T12:42:48.412,1768534968,74.9
2026-01-16T12:42:48.920,1768534968,73.8
2026-01-16T12:42:49.444,1768534969,74.9
2026-01-16T12:42:49.948,1768534969,74.35
2026-01-16T12:42:50.484,1768534970,74.35
2026-01-16T12:42:51.004,1768534971,74.35
2026-01-16T12:42:51.508,1768534971,74.35
2026-01-16T12:42:52.016,1768534972,74.9
2026-01-16T12:42:52.524,1768534972,74.35
2026-01-16T12:42:53.032,1768534973,74.35
2026-01-16T12:42:53.560,1768534973,74.35
2026-01-16T12:42:54.072,1768534974,73.8
2026-01-16T12:42:54.584,1768534974,74.9
2026-01-16T12:42:55.092,1768534975,74.9
2026-01-16T12:42:55.620,1768534975,75.45
2026-01-16T12:42:56.144,1768534976,75.45
2026-01-16T12:42:56.648,1768534976,74.9
2026-01-16T12:42:57.152,1768534977,74.35
2026-01-16T12:42:57.684,1768534977,75.45
2026-01-16T12:42:58.188,1768534978,74.35
2026-01-16T12:42:58.692,1768534978,73.25
2026-01-16T12:42:59.200,1768534979,74.35
2026-01-16T12:42:59.704,1768534979,75.45
2026-01-16T12:43:00.208,1768534980,73.8
2026-01-16T12:43:00.716,1768534980,73.8
2026-01-16T12:43:01.328,1768534981,75.45
2026-01-16T12:43:01.840,1768534981,74.9
2026-01-16T12:43:02.392,1768534982,74.9
2026-01-16T12:43:02.904,1768534982,73.25
2026-01-16T12:43:03.412,1768534983,75.45
2026-01-16T12:43:03.916,1768534983,73.8
2026-01-16T12:43:04.432,1768534984,74.35
2026-01-16T12:43:04.936,1768534984,74.9
2026-01-16T12:43:05.488,1768534985,74.9
2026-01-16T12:43:06.000,1768534986,74.35
2026-01-16T12:43:06.528,1768534986,73.8
2026-01-16T12:43:07.072,1768534987,74.35
2026-01-16T12:43:07.580,1768534987,73.8
2026-01-16T12:43:08.084,1768534988,74.9
2026-01-16T12:43:08.608,1768534988,74.9
2026-01-16T12:43:09.112,1768534989,75.45
2026-01-16T12:43:09.616,1768534989,73.8
2026-01-16T12:43:10.148,1768534990,74.35
2026-01-16T12:43:10.668,1768534990,74.9
2026-01-16T12:43:11.172,1768534991,74.35
2026-01-16T12:43:11.692,1768534991,74.9
2026-01-16T12:43:12.196,1768534992,74.35
2026-01-16T12:43:12.704,1768534992,75.45
2026-01-16T12:43:13.208,1768534993,73.8
2026-01-16T12:43:13.712,1768534993,74.35
2026-01-16T12:43:14.220,1768534994,73.25
2026-01-16T12:43:14.728,1768534994,73.25
